lambda_0_0,lambda_0_1,lambda_0_2,lambda_0_3,lambda_0_4,lambda_0_5,lambda_0_6,lambda_0_7,lambda_0_8,lambda_0_9,lambda_0_10,lambda_1_0,lambda_1_1,lambda_1_2,lambda_1_3,lambda_1_4,lambda_1_5,lambda_1_6,lambda_1_7,lambda_1_8,lambda_1_9,lambda_1_10,lambda_2_0,lambda_2_1,lambda_2_2,lambda_2_3,lambda_2_4,lambda_2_5,lambda_2_6,lambda_2_7,lambda_2_8,lambda_2_9,lambda_2_10
-0.4268236665336338,0.6822791109404855,0.6971125753870671,-0.1649011432294365,0.4232151512888944,-0.34870798322412844,0.5346953954283791,0.37411959065029743,-0.8738092411107377,-0.5018801795169969,-0.60664850862972,-0.4754501762143628,0.6654941140993906,0.10385255341253252,-0.809740854416565,-0.8743372985111884,0.8773916562343478,0.06939661132992447,-0.7635067011860532,-0.315091002458032,-0.16703801906361893,0.25154177996372074,0.46673850122429417,0.7538015435130145,0.14791746143762174,-0.9259117844770601,-0.8177353451178584,-0.8386049515081011,0.45453175444705374,0.21286823608296457,0.14170667879885368,-0.9609258940387959,-0.42128247385404016
0.12110167608876732,0.10451380666139998,-0.2046395035558961,0.17405779086693873,-0.639292697054892,0.26550572657243965,0.6911756218520275,0.8753120408236559,-0.9934591627407914,0.8825601282575717,-0.3896293790944665,-0.463263311221223,-0.3879311519210167,-0.9791353074535829,0.5481954475546518,0.043118839637250606,-0.3560796887937956,0.435173344330654,-0.7476075040451777,-0.6657615052401689,-0.8985373205844891,0.727591475960021,0.5138121873674724,0.6405634563734361,-0.5212045105302132,-0.625991821219233,0.20463212532894937,-0.10418373575030526,0.23182011349753995,-0.020691289260555523,-0.7094700348401131,0.7394183359086643,-0.6855902712280335
0.4036101850846001,-0.6707919132255928,0.12132446994300383,0.9643919139206814,-0.582141361564168,-0.11586600846588224,-0.5769317130334162,0.009867524946186812,0.8361617193895552,0.6346005132706953,0.8693571256813026,-0.46900081203713406,0.33800198502356626,0.10007657172478335,-0.16068512653327716,-0.23474463127612233,0.7367136133413967,-0.45154135435829734,0.7230827759347287,0.16410801525539442,0.7924330692400867,-0.29397409069490066,0.1660933771240729,0.6357748260758758,0.7893884033066849,0.5945938970822258,-0.9433158201714535,0.14386073315468062,0.3132242003364545,0.08732993343530038,-0.0030714724187825837,-0.2411939497562423,-0.03805208935204196
0.7149307259673701,-0.5387977075083703,0.6517909623183429,0.8391120850237133,-0.265087439587514,-0.4388636462639619,0.4457678662423419,0.39315061561146103,0.8362090364651953,-0.4510006751340534,-0.9593871808537886,0.5382058894643891,0.3441224663717046,0.09586524542345431,-0.48295880558623416,-0.5272763757381373,-0.2676063060263201,0.8797665917458746,-0.16854750021589027,-0.2036783607020276,0.9809462566165599,-0.17976156695072487,-0.8946027936000063,0.8953538203710332,-0.4684653432375927,0.1989737442864914,0.611019931516851,0.018892114055148568,-0.2617920602340802,0.42720130244123733,0.7755988795493072,-0.2328303800273548,-0.12700954139457132
-0.4858475870121668,-0.29090853466675726,0.9532807908458691,0.741767801320949,-0.18351524068444447,0.6816973340535322,-0.513231477259662,0.8594476506656736,-0.9604593094734057,-0.8684835539080111,0.4735229406058121,0.7899640606308478,-0.7955354810859769,0.5796190081969643,-0.13448322909128319,0.09092777199859547,0.9368701135289872,0.6479076882325598,0.8023993922687915,-0.7838790215714124,0.2481872387808739,0.6823183235038313,0.2266239496678104,-0.8073818723167956,-0.3688994872916904,-0.1270009520940376,-0.5705351661772184,0.9772388322618062,0.6067189634781636,0.3265623446613719,0.11067812633345264,0.09341793916904417,-0.08486905334374772
0.8812615367269645,-0.2681495983945108,-0.6263314310383026,-0.3613649559801384,-0.9330397777612158,0.08008163959243464,-0.29341565014097304,0.43000178704873604,-0.6299931368858762,0.04743054056101981,-0.6880942843444593,-0.11558982774993698,-0.8587355603741786,-0.8272232526476986,0.8807948266487329,-0.13935525409029115,0.4032834527521505,0.7498569494456029,-0.36245101339617647,-0.6134880415746145,-0.4914865722156714,-0.49047110483039513,-0.8409456551913976,0.422082620118422,-0.9102337058607448,0.3711184295925678,0.9374316762983781,0.7014627455456459,0.7415833321023786,0.9162450782090414,0.07347830416304735,-0.6352245542808319,-0.19292045928811152
-0.13414047742130752,0.4827231499766853,0.5036146081719406,0.1784151732264787,-0.8163836758073626,-0.5202914566508072,0.22758306323895483,-0.4269327343842175,0.32707336654488994,0.4905600308993847,0.6429371393295347,0.6616749981255492,-0.653390625278615,0.9002317584084578,0.0028138737521672397,0.1383337731708394,0.3631057588749538,0.848588285034646,0.15529536480930206,-0.3249116801010612,-0.5043729483708244,-0.33219929284800886,-0.5191991901814745,0.8349142294120335,-0.2436580180198089,-0.4451379649210341,0.31893250601075906,0.8060094787960188,-0.11606500006971476,-0.27528462602920456,0.8332815229478345,-0.0048051306297711704,0.9371601190992505
-0.00044376611725582826,-0.4930816046135609,-0.8005506181750701,-0.4384494914369821,0.24087799175664704,-0.5084432213137089,0.18808924613547395,0.9806672699161276,-0.19816071230600718,0.24881739212303655,-0.5680767464717542,-0.5271658187103985,0.38502005179315946,-0.9203711667969969,0.2506133147955405,-0.3339268196624732,-0.6172673358262173,0.9810989200930997,0.13076699222148136,-0.9680643289730315,-0.21652202281999355,-0.5317240592847179,-0.9402700247578564,-0.7677350789007551,0.307407249112694,0.8216374216500015,-0.025364256226104054,-0.11869127392186596,-0.5226461733115135,-0.9108700616954104,-0.048468926003055524,-0.993318285869802,-0.7703205666690143
0.27151727925671243,-0.8172631384124573,0.16444226494996683,0.7003443696140412,-0.24855077263133762,-0.3550077273139578,0.6638844772801324,0.3889220378581919,0.2976963677072322,0.7195302919327149,0.062313974288980445,-0.31087454789365476,-0.6815388605880617,0.1963220819887732,-0.19223678239354514,0.8487837583865523,0.21622881057222965,-0.27309679896741645,0.3097123792825791,0.7504672502189942,-0.3646088036570778,-0.19833064563676994,0.33369681481651003,-0.08830126639879765,-0.4969991309981292,-0.21950534705130664,0.18501085708911535,-0.12643962938373887,0.7310523654497827,0.44962031298281024,-0.8103109743761685,-0.13394503971516913,-0.7179210624176089
-0.11903353034838982,-0.48923377048001404,0.027499694822526122,-0.6476493298355623,0.45015062344329837,0.28345953438819804,-0.6980593286541494,-0.21171636137042205,-0.2816011556681135,-0.9063765917244226,0.8087149463337879,-0.4825193731998403,0.9125378490854168,-0.563750510093938,-0.318614971135748,0.6711675999422553,0.19983758108381644,0.2271857995445432,-0.4984972246246451,0.1984723244031137,0.508882053730425,0.5883646971556409,0.3877371931719551,-0.3228015601798897,0.6450820107949244,-0.28681225419147083,0.5188446225047239,-0.07519473452832592,0.19307575750203831,-0.04486094476154556,0.6849391660910653,0.07302265092687699,0.3240626268466129
0.483121043929186,-0.30398453822630755,-0.44948844904314833,0.07655018886459009,0.08173081031965679,-0.06964587550438939,0.5323715271444069,0.01884460500007057,0.19900154636991374,0.25693600783829584,0.06011070045503586,-0.7227046437462767,-0.2656664853038846,0.061315043294709826,-0.5594236137726518,-0.2405751958886011,0.32149321394131847,0.09555260476873406,-0.06918001627890358,0.5713151256880362,0.9590261237228097,0.056209635413858816,0.25774492439285956,0.7155181073133381,-0.8939717206697566,0.32079231243318396,0.016786010123748252,-0.2643984867736402,0.6479415133247424,-0.7348677391348271,0.8022655865456192,0.08288049382945872,-0.942976604570654
0.38519072034859025,-0.2633576334979275,0.7581218762859161,-0.28016328170588745,0.8954249282354649,-0.26611066566402974,-0.5310363294203508,0.05898990324064979,-0.7470957846512205,0.0026759260568409715,0.9397492230714897,-0.07019565345375933,0.8119732320756088,-0.8153169001369287,0.6061714967338789,0.3759917322023887,-0.38508747792623366,-0.11551529196575494,-0.5302094897098422,0.44276040169474595,-0.8234136596169492,0.9062923022940523,-0.14515434858887333,-0.8309110329644485,-0.17534253843338776,0.8111433043321139,0.5386128011476208,0.5083099526700674,0.4385483980560845,-0.2998511104508905,-0.8344649749174566,-0.0995574542752411,-0.9695612424105564
0.9943590252540131,0.6745198903886465,0.8956848884255966,0.6048624998887797,-0.38161961739306416,-0.7152247602111699,0.8196328629619773,-0.935302353083239,-0.026918266535288282,0.8864216691867015,0.8340892375746856,-0.4085834597979243,-0.8716923709173499,0.23891367955350673,0.744169432790327,0.46415690814032984,-0.17789107413947636,-0.22798015593748122,-0.7637827064179106,-0.2427830733934866,0.05244832595938953,-0.960009474545892,0.5808237412420123,0.40917997227171976,-0.7626472749096889,-0.6016277035794151,0.7720460640356213,0.7559419529224038,0.9580636220057452,0.6406119148549081,0.4324918596067189,-0.8504969874286628,0.3630729825000696
0.6629022350745395,0.6390691031388676,0.576548551582192,0.5589650008921254,-0.7286790372918632,-0.73282770408581,-0.04464460954647942,-0.16413435604190307,0.9715421225949707,-0.2959091874956392,-0.5861252294379109,-0.09056152731135847,-0.7016610298487274,0.5871914028810512,0.5649684804711086,0.6431087002278484,-0.006764213994186363,-0.22886996181819508,0.9672351240239356,0.6954988112524831,-0.5192602557491874,-0.027767983006786512,0.3682557330676288,0.6712407235746163,-0.959767884647416,0.2198352070984897,-0.6371915276499012,0.3674622159340142,0.5015394695116735,-0.6278133973366593,-0.28478161713275174,-0.042373098563150524,0.7869896095232682
0.9926868039808603,-0.13548502184897915,-0.5036247432031933,-0.8805768801567253,0.672109119414759,0.94210154121137,0.733218940661813,-0.42771243009582194,-0.5457243006185668,0.5326414284823042,0.268152030298769,0.3264644449225691,-0.29387257947318823,-0.34018957066206257,0.17532284724662173,0.09641151109163038,-0.36874054585091787,-0.9148269140130181,0.4236803109071374,0.6685036287970239,-0.18395361044595115,-0.3638277248197057,-0.03308485629393987,-0.9899417573395224,0.4726912526970466,-0.4637745166902765,-0.19478025425127155,0.07717744552154593,0.3555133914046429,0.7032341434965859,0.0331059417826336,0.0512296884964305,0.1640404415897132
-0.7093667454643975,-0.21844453147346643,-0.8798192655789883,0.8066393089928208,-0.6698376650728299,0.3254286237987236,0.884335739127311,0.3208132333150724,-0.49846203824807245,0.37011377363908626,0.7960020747372683,0.15876167419211384,0.3193778002635703,0.4161903387599184,-0.0544945073850438,-0.6785769827382837,-0.9146778925718335,0.5305947471036161,0.2333033058522307,-0.1294842797583231,-0.9183652611302375,-0.2928690371202951,0.02227758666954771,0.9992148111352042,-0.2173470304941456,-0.7792989987173651,0.9680030949845622,0.12947447008165303,-0.8532282483408125,0.3593327792710683,-0.7849970686281424,-0.4705732348059348,-0.753863730038788
0.8940965040615478,-0.9118036566062877,-0.969056548269748,0.747340057786795,-0.3243831827868435,-0.3636312425426451,0.5287547841622577,0.05646040010895792,-0.4943339807696434,-0.3651098914608193,-0.20528999041722673,-0.2641452787710943,0.5037098732887273,-0.13470921683189152,-0.3990238157084527,-0.2118681388809971,0.3523512580463617,0.8445937214849271,-0.03988106502542954,-0.7266377167385436,0.8762321329316618,-0.7838672260478179,-0.5124063759574031,0.448747511870464,-0.8256333423840989,-0.7899956402148025,-0.967848881564908,0.8385879737691069,0.6292185271999928,0.8695765534494606,0.7959948025488184,-0.8114057093330487,-0.32458107342136633
-0.5647734247795277,-0.9219209806026025,-0.24827528571763047,-0.7700205028223752,-0.18484737005435736,-0.2981273929243775,-0.9414032806105574,0.8484917276589579,-0.983304107645951,-0.3008489756462698,0.7253294365633123,-0.7383490147633633,-0.9855718977179813,0.7836482546689556,0.5439691336425472,0.7439075163140518,-0.296394254793942,0.6908207093326499,-0.5591638951662135,-0.2868302990754692,-0.9297971756634464,0.23652939082066982,-0.7641943560982702,0.27705607991625936,0.2991917318049291,-0.5932656930676041,-0.5969143455811055,-0.7925458701060493,0.21575693121295636,-0.45681517468600275,-0.6558915217000529,-0.5155236438712478,-0.9861665322104003
0.8059362852324448,0.668378290838743,-0.47434192903154937,0.2817635234375335,-0.7557392688544304,-0.39569742252201867,-0.19610582119759123,0.47851162770193967,0.4435212822670964,0.9895645967949518,0.6676525750574069,0.2355190062018031,0.35711516861252757,0.04911984376046252,-0.9691146767901118,-0.08294312900402812,-0.2689199861267513,0.22064083572571902,-0.42344392253384644,-0.5091196243386567,0.43669703195340714,-0.7624765472385593,0.14687442213018898,-0.5285220661978469,0.7286158841784562,-0.019297921761770587,0.3900164847260188,-0.6492204997121138,-0.8431131344097265,-0.36073594183877367,-0.7138982036508623,0.6535097995733596,0.48878801903410496
-0.6361953027380836,0.031331704367652424,0.089482280672597,0.7079987805943468,0.47802432325820976,0.9790664584717059,-0.8819477182979121,0.6268894019234286,0.24048889610985213,-0.15922392007398978,0.6022046115876445,-0.19241618926249737,0.7965771120339842,-0.3796905034369866,0.47691354773588346,0.9748711924974449,-0.5118685882813183,0.8690558824934265,0.6004182053573119,0.6671161951498841,-0.20059382022539296,-0.7771666813261309,-0.4785531228340114,0.9020407610367485,0.1075747193294414,0.07959413212988897,-0.12446084033769522,0.34753534011056075,-0.654438164843459,-0.794461838499261,-0.09081977800542229,0.597367062574681,-0.5867248774135216
0.9882484130296247,-0.17011911038252903,-0.5097759759768434,0.04673434545335131,0.6013379843497477,0.7528737698967181,0.34595724229466973,0.3665719116998978,0.8021993519220616,0.2981514288820779,-0.7399854774860746,0.0687952410619661,-0.7269884582105772,-0.10832313264737747,-0.37788174931363616,-0.2176426115621064,0.3924370387153595,0.4260035736759391,-0.5078813916336828,0.5483677977718009,0.9346012462512492,-0.45305399573162597,-0.585456548055463,-0.7581436610035914,0.6745365846926026,0.16954280611930495,0.8405060822904207,-0.428877260335371,-0.7549022888244761,0.17840683882790298,-0.6573658851953221,-0.41292561040111675,0.11697314652576263
0.5054463280797525,-0.496159824779161,0.7417962017734179,0.6655430893590866,-0.3199937524202072,-0.32970878122371317,0.07300728363367881,0.501405957386754,0.2249662529690981,-0.5673992123481633,0.19244427050848412,0.16779619765368858,-0.6434238456050652,0.2539964511189392,-0.6998623937467872,-0.4966822183230668,0.4355350672899223,-0.07508581337180975,-0.5312475149284432,0.9664547621332038,-0.5664864753678422,0.9713092473836638,-0.5282010670266428,0.6335169944522772,-0.6874495826482925,-0.14429612516613677,-0.4927164063997218,0.9484030245187391,-0.4685137146242184,-0.23147480429128597,-0.017367923222983528,0.22992809932014313,0.8018472024642769
0.7191338313801621,0.7268582808077306,-0.5946226339692624,0.18397343034545743,0.057319187820675355,-0.45587287095282747,-0.34568403397938097,-0.5191549203491623,0.19750335926823515,-0.8254463697202368,-0.5913624360338392,-0.42592686385578915,0.39432857985765546,0.8198976972802345,-0.445275673188924,0.6827131487381812,0.5495943903558291,-0.9411865291024981,-0.97272018570649,0.6024536270685914,0.547657481500532,0.7175975759184863,0.6105421362218764,-0.3576943414633864,-0.6466405301070088,-0.39349660019986277,0.9567380997105903,0.8866591937314918,0.9430654759306731,-0.2654569299066223,-0.5161602713518194,-0.9490457183847958,-0.9845297597550351
0.9540941476145715,-0.06960775230146332,-0.1059383881804179,-0.41692430376803746,-0.7350377241322601,0.1978620643562079,0.39277335267091185,-0.39023724630169077,0.9666760130520706,0.612053033139444,0.8506179700420469,-0.9673007409983054,0.30245395915480366,0.30577044529058295,-0.05654623333066788,0.46931734509160417,0.14977078526570597,0.8304316237714839,-0.8990276812922877,0.6651953140072064,-0.5548439486421792,0.9960719218739411,-0.7561655764209083,-0.7691151275816981,-0.22602527534682926,0.876039781122744,-0.12987424534740866,-0.8216826055586799,-0.606148196248947,0.15832458568920216,-0.510025251748166,0.44218097830395475,0.996357005063041
-0.1487432207049224,0.25598060181811344,0.5456580998480234,0.5857129188417167,-0.3505996402956051,-0.6922979450374354,0.39243885606789775,-0.8735605678223517,0.07242924492699254,-0.850615462477329,-0.6849452616396001,0.0241085114386006,0.7713986679072165,-0.5108236775258332,-0.7660351197536144,-0.312927324144918,-0.8494076958467689,-0.09512331105265703,0.5583599849555947,-0.8308165195795403,-0.06222668985338742,-0.750828828400272,-0.6641345857239425,-0.3404716508308929,-0.9802157880445106,-0.8095389523121448,-0.3555217074332955,-0.16421846902831283,0.9088107245765074,0.744145230514569,0.5746772410834535,-0.2901577952296128,-0.8723770125352195
0.1774563573210992,0.44847307596084574,-0.6413117189990252,-0.6325657329422603,-0.5657566249063755,0.47331234825758406,0.8137228549643785,0.6973459349931737,0.38356919808186984,-0.6334336670182454,-0.08747475746659172,-0.09056146416713595,-0.9089643540461156,0.8605140314692481,-0.9006703247589187,0.24909891935845696,-0.3623226054706514,-0.41263852588970984,-0.6167818373080409,-0.5179906164106856,-0.958374209479562,-0.9350340482107933,-0.924572680103745,-0.6774367735672648,0.03134716799946635,0.10042159467156742,-0.5189813023800907,-0.864738961075656,-0.0593937600295662,0.690690792601492,-0.24270195112073645,0.23918320157939976,-0.13800831088725984
-0.6065132789994445,0.3792557452679597,0.5151265418977471,0.06579530051819282,-0.9616112500669034,0.8946587631191605,0.31124369785528505,0.650992436311242,-0.554583875111291,-0.006011756774332522,0.24878759873355505,-0.6795771311611782,0.20927894336319408,-0.07729289094337699,0.9635563354811014,-0.8815201352681412,-0.7094817694943798,-0.34239662573677765,-0.1518926448459439,0.00853205684606273,0.6433510607816508,0.1549845149420057,-0.6884748306546973,-0.7750942592225845,0.4413900313997954,-0.837642592604783,0.6253098995141435,-0.30962229444669975,0.05887881574467402,0.028233432145323478,0.09738992280293646,-0.43683063235872566,-0.3983241950034264
0.7181222983880757,0.4296759435314115,0.9367036615479403,0.7020667612288798,-0.20884768334295734,-0.9145418276870194,-0.3347923917636133,0.45710740501456115,-0.8750948472998759,0.06838696838686142,0.2714908432404006,-0.591304717515589,0.8272402390244478,-0.2545586367008419,0.23570890269880707,0.7164767797302651,0.3355638352341648,0.9265720625589051,-0.7288913201808267,0.8212506171833827,-0.7592393447283012,0.5283639553345301,-0.2127063415589352,-0.19663176127837745,-0.7870643475913961,-0.31533931560436,-0.7635975706174438,0.25102336944064074,-0.35398754038789026,-0.11884626717251656,-0.17156252677419048,-0.4793619355442824,-0.25891046751957725
-0.416968617593924,0.7653472728989723,-0.020849881728636666,-0.8217210604800831,0.785483440720353,0.6783058672367139,0.1398746167271403,0.8942135359691272,-0.41345844062515713,-0.6597823754678871,0.6030717216063333,0.8746921793054583,0.6635234943359423,0.09391340437184881,-0.46917150799864893,0.13156688594582033,0.690739206019019,-0.6429652933496326,0.28072670377961817,-0.18177596144176178,-0.7294562659449182,-0.7847779572941422,0.4635066651974009,-0.10082832131147068,-0.7035750687205742,0.6357297253458645,-0.47118244485290206,-0.04083194015769198,-0.6512535762240468,-0.6997286471432338,0.28374327404036515,0.4327935533333058,-0.08839391399688123
-0.9991433604286875,-0.19756557076005699,0.5477955123810314,-0.5699762348468194,-0.5271271272532536,0.0984482837138363,0.21072115420164694,-0.8367136472738446,-0.5541078414502809,-0.7184683430990466,0.3118680814892285,-0.9097084416816366,0.22715187550839655,-0.8253772468194236,-0.16026574049715636,-0.761220324957329,0.9269860268559655,-0.30309392286257,0.852754140019834,-0.951046985621492,0.6523767825141362,0.23045979344183753,0.05510548219574685,-0.6862016600153713,0.5540686998482613,0.3539582737746987,-0.5261056620647842,-0.15468288963948318,-0.6453819382547752,-0.8567338394306727,-0.3885112006826412,0.011227823981225127,-0.05955264476582478
-0.0792069201754555,0.08898087373310282,-0.2477634665780959,0.03722537701592854,0.9476313164012977,0.46748078065984444,0.8453820451742398,0.6261966218543509,-0.8799182945300856,-0.07581504139929685,0.9895948241055743,0.4650054581165133,-0.9505530678600838,0.4718522859220089,0.5643135171721403,0.36446134581290557,-0.8306349115204952,0.48731414377024507,0.1503804238349007,-0.4088468156632432,0.2724830170598682,-0.3996751554599254,-0.6087644435556792,-0.054026583225010194,-0.6008889302842644,-0.18870334286274804,-0.5280483149904585,0.674759716544794,0.3006886839479481,0.5172299417954975,-0.9958885088656284,-0.9929101530377977,-0.7440995053148287
-0.3379492174815264,0.19348374643474986,0.6268216684987784,0.14187942461595493,-0.6789402175632335,0.19107715003268289,0.5387969807168811,0.19636116428832673,-0.8748674387589248,0.5155276366673016,-0.31561183800810566,0.3100008863152619,0.8139820935929292,-0.4980857554314795,0.4004541303319271,0.2992970847001786,0.9457514218656142,-0.26449372673594307,-0.674686440020875,-0.8086731727617875,0.963175091945822,-0.5857509221070158,0.7600138237171488,0.18772253224519986,-0.8550821284925259,0.613833911044932,0.4339804173296984,-0.7688323455662425,-0.5058987595056519,-0.6376742555297314,0.0902515466209215,0.9883433660492693,0.09962991300704371
-0.7510608112025701,0.19461862888621573,-0.8058020646850823,0.6316247357664908,0.0924327748499223,0.7434148657292963,0.6767348283723809,0.3888120038248719,0.8812335649606899,0.006498532477472452,0.30002082770801963,-0.5154930734588787,0.8966587550271694,-0.4613033033580147,0.7824926808498058,-0.7883288359576923,0.5790691096615104,-0.9718060571616003,-0.5521187217566277,0.871167019040374,0.10608382756799295,0.547305323010564,0.8844325767888053,-0.6421742528126069,-0.0888095252175527,0.08865624586346854,-0.9142539918979329,-0.9417623218581856,0.794558434966683,-0.4221926037220103,-0.8148185590242332,-0.15399911855534976,-0.47676811878636705
0.5130655863203177,-0.3315438441828773,-0.10368195417930282,0.9475641763047657,-0.408306375832723,0.13996210276891619,0.7916377475497802,-0.891894890089026,0.08175111303571492,0.9663606225320771,0.3389797622495754,-0.8145034929835251,-0.44142181826642424,0.8954207458328434,0.9147390747892696,-0.35988067550059455,-0.4034516782395079,0.8255389300205114,0.9432939530837239,0.35004653769452054,-0.8835330400253769,-0.7202354362749936,0.4550900889826204,0.05658128864259071,0.7034456123680191,-0.6875720740229938,0.4725491924493166,-0.18683317110331266,-0.917918246162035,0.7522854930354974,-0.4977584962651691,-0.37737713301437714,0.9467132145981447
-0.0386106719829189,0.7643006610749303,-0.8608487684143153,0.2970509552470606,0.85411472789849,0.9105702258234556,-0.6966626266634601,0.36815305841846224,0.4296432728687951,-0.05940700465979987,-0.3935004176245811,0.6087576036936186,-0.012965933570737054,-0.35703742398342175,0.6399457296409492,-0.6738884880117555,-0.2243839093778821,-0.14687905407856316,-0.08187053409248235,-0.8594182418375853,0.441677241665116,0.9591628151003451,-0.9338421696570769,-0.6295949093757858,-0.978755182379897,-0.3209137247149192,0.09936547626296122,0.7362585049631112,-0.27638922874111005,0.3860251934839538,-0.6610082048294634,-0.7067425460364947,-0.08696795385334899
-0.7648392234109258,0.11502691332075132,0.15346387310514964,0.6044443915540778,0.11260906543347704,-0.595951112697443,-0.29682680899683467,-0.059916093103574264,-0.43223678107655594,0.7752546123824124,-0.5951799020142707,0.7959000513702128,-0.26736213893423333,-0.13580668664143625,-0.7847017947877892,0.47958689026681056,-0.9378691853732495,-0.5812185741478306,0.08683342227210522,-0.8695461766720622,0.7617186702032868,0.6625425355547956,-0.16748944043019143,0.4437339926630517,0.8355248152694112,0.8490148576061096,-0.773455304410958,0.2715907049742836,0.993803535665833,-0.549249313895267,0.5409263060086433,0.3670120590057726,0.747896862595236
0.9859467401907545,-0.4614611019055501,-0.3641472524545659,-0.2656281332944277,0.57374418130576,-0.8720061777175723,0.8306945182843293,0.121819368973211,0.8475786862099868,-0.004150456153446225,0.4861976822753331,-0.4967100518611638,-0.5471115558908064,-0.24296907676593893,-0.864335811294038,0.06912203035713782,-0.677803238846411,0.7429895999030536,0.3153699552707858,0.7383001004117091,0.8685824554582928,-0.8336446476331525,0.9028139143691425,-0.407464690133871,0.25107475422000114,-0.398374478649008,-0.7417683229617429,-0.42339287791452906,0.7703081500738538,0.05012629035083793,-0.12584446147742834,-0.9114253789008082,0.1519754594487408
0.05522215115812679,0.6010398259635865,0.6209291603426739,0.42745226558265137,-0.9288243125927591,-0.09018727507869095,0.020451539206432834,0.19527433271232608,-0.6606741820663549,-0.4545364526739437,0.5976434691355306,0.22734666206281084,0.3370368323382069,-0.379794008245673,-0.4040208067016895,-0.9722842855518221,-0.2075002120017737,-0.8398396565534048,0.1839462804248415,0.7031413029922815,-0.36859339998689866,0.059264796464689296,0.23098230264540454,0.685036488673201,0.7534376718219298,0.9437057148227472,0.22997893503089606,-0.6613973674841693,0.9534011820238502,0.7991759738896538,0.15507970825868855,-0.32260560603586685,-0.8809397067964775
-0.3418545637360688,0.4699698292625101,0.6650326949394605,-0.9332594947238191,-0.9087867808271171,-0.6948538834614912,0.922475702797946,0.37641772163660336,-0.11986286291136583,0.5668814813100884,-0.6248048968348292,0.7394837843715663,-0.33083439796066405,-0.2212557732287994,0.47938733884455953,0.29593108552951275,-0.3700986619087696,0.892604622391292,0.07922447522941223,0.8363282739616833,-0.9447954820944713,-0.8395098739991846,0.6678275684883559,0.16305489191313738,0.26619219985981313,-0.9157841713903694,0.5255098514383651,-0.04969574255438358,0.7531092632407521,-0.38744762194970495,0.9288532117289809,0.937588928111859,0.7455072242009415
0.579993608807085,0.48750263385900583,0.9964289303816734,-0.10510238110529047,0.37710884421750945,0.6269990166612138,-0.5418966742557991,-0.8499109870210846,0.8809112302040127,0.7150639584578466,0.13818511481040674,0.23353401532369156,-0.6397362235955346,0.4324601482447401,0.5343810489821679,0.9487882503889884,-0.3942609908805461,-0.17690374360886318,0.08431376137317814,-0.5496914506473418,-0.9619060228169003,0.490224768748889,0.24030016002939503,0.7609859434496016,-0.30392410426545013,0.4088559554605262,-0.8045975042961515,-0.03579479275421216,-0.6718466861079568,0.6486644343773731,0.5509241853987732,0.9553665951616364,-0.36235802463047784
0.7475932579175602,0.2888015753873887,0.369873250883634,0.891084010468518,0.3773148553221197,-0.7956001095825318,-0.2553928465920807,0.06370450538462435,-0.19486849598426703,-0.6638288240200556,0.1990853960411163,0.7459612865998635,-0.19205767125536966,0.3135928941493529,0.5698299396678319,0.1859115126999613,-0.7497712763651638,0.46719547331598776,-0.8361105075661215,-0.00954970413479339,-0.9324400101611279,0.8954613739716799,0.11386335799683556,-0.569092502192762,0.01944624180083543,0.2677182275507024,-0.9366439728903642,0.025875637669106055,0.03163305760282897,-0.41691877313964354,-0.5507809311029475,0.4099736905942215,-0.4842782810348649
-0.2853993815462521,0.018365187733959232,-0.5764652933651062,-0.34515869167345814,-0.3393996860372306,-0.6947098958719196,0.0579213365357083,0.058902670235677634,0.9115214060908654,0.28358840119700734,-0.014213305860957703,-0.2826056724985364,-0.11600331887854476,0.9169646623540699,-0.3690301408915868,0.9996966851250337,-0.23566443991029762,0.8933183825962283,-0.5655652064983685,0.7276378248027442,-0.9327285730393227,-0.5799008025479269,-0.20144719174538817,0.9608275510752229,0.35184503025771496,0.1432245145257114,-0.31388545512430444,-0.6457634865466515,-0.4710361171829329,-0.05333433742248883,-0.3701622977721586,0.7250096140147415,-0.5680434164832482
-0.3590204159905792,0.7401831088557524,-0.09935066404849913,0.7919617963872314,0.24777449752471115,-0.5456618509697051,-0.17329720431271456,0.45458110793108175,-0.33861206153868206,0.7553151721430449,-0.48285711822297106,0.5439960337699654,0.43749987184061356,-0.46986284802070744,-0.034800329918301065,-0.3435981859288424,0.770526481125184,0.4126805570132692,-0.43068355570146455,-0.8082742973019323,0.7009733968313023,-0.2932312819256928,0.9129954763647363,0.7595773999183013,-0.12738687409999816,-0.9141888588813407,0.5660710275655649,0.9533880440972777,-0.30525747483915855,-0.838888567162714,0.8498707123184572,-0.6080143507079316,-0.09647284716172888
-0.6051578120084771,-0.8151866088734934,0.08790033031901379,-0.01235992081353654,-0.11135762275473171,-0.13421840482438574,-0.27596628908788423,-0.23511285654815306,-0.18888734947972363,0.4609008020356615,-0.17654259188366206,-0.7126775551544755,0.3652515156202878,0.8424995188472026,0.9646344610924826,-0.9049435816040432,-0.682872274831654,0.8163223227484895,0.568131420887146,-0.8069108456650333,0.34623004555431347,0.6493218590767369,-0.11696801492572306,0.7895598515421149,0.36347664855582384,0.943154194082438,0.08104555043261019,-0.06626251832268792,0.05150134294206077,-0.2063953853233773,-0.07709424652016672,0.2812435638251456,-0.24677557070287803
